id_miejscowosc,nazwa,id_gmina
990,Leśna Sosnnica,254
991,Sucha Borknik,473
992,Leśna Korytcze,431
993,Wesoła Ropcze,355
994,Zimna Głęboczek,69
995,Zielony Kopce,539
996,Szeroka Grabowo,84
997,Sucha Lisnica,405
998,Czerwona Brzozin,414
999,Miła Strumnica,77
1000,Gładka Piaskówka,443
1001,Szeroka Krzywów,117
1002,Górny Ropisko,223
1003,Gliniana Kobylów,99
1004,Sucha Topolów,166
1005,Spokojna Lisanka,389
1006,Stara Czernnica,249
1007,Mokra Krzywnica,133
1008,Wydłużona Białin,284
1009,Zielona Wilknica,1
1010,Mokra Wrzosy,501
1011,Pusta Odrówka,379
1012,Sucha Żabinin,60
1013,Szeroka Głęboczek,125
1014,Biała Stróże,40
1015,Dolny Dębnanka,246
1016,Czarny Borkin,112
1017,Piaszczysta Miechisko,333
1018,Mętna Rzeka,318
1019,Górna Białnica,530
1020,Górny Czernowo,469
1021,Leśna Korytisko,329
1022,Cicha Miechęta,384
1023,Nowa Bór,392
1024,Gliniana Radom,334
1025,Twarda Topolowo,397
1026,Gliniana Korytów,387
1027,Cicha Rudek,348
1028,Leśna Dębnnik,142
1029,Cichy Jar,138
1030,Zielony Krzywyce,346
1031,Twarda Wierzchice,436
1032,Wysoka Wierzchów,330
1033,Górna Odrówka,171
1034,Czarna Grabyce,254
1035,Głęboczek,567
1036,Leśna Wierzchin,422
1037,Mętna Wierzchin,165
1038,Dolny Wilkisko,546
1039,Radosna Źródło,475
1040,Dolna Zawadisko,264
1041,Zielony Złotyce,365
1042,Sucha Brzozowo,158
1043,Dolna Piasknik,404
1044,Wielki Grabek,308
1045,Krzywa Kobylisko,245
1046,Kręta Czernice,258
1047,Ostra Złotnik,89
1048,Stary Białnik,120
1049,Biała Zagórze,544
1050,Biała Strumnica,318
1051,Mała Topolyce,125
1052,Twarda Ropin,57
1053,Złota Strumnik,368
1054,Dolna Kamień,22
1055,Dolny Lisice,302
1056,Pusta Brzozice,63
1057,Miła Krzywcze,37
1058,Spokojna Krzywice,64
1059,Błękitna Stawowo,440
1060,Pusta Lisek,527
1061,Czarny Krosno,491
1062,Szeroka Łęgyce,365
1063,Czarna Borkyce,468
1064,Błękitna Stawów,269
1065,Piaszczysta Ropówka,329
1066,Wielka Piaskowo,418
1067,Zimna Stawnica,367
1068,Zielony Wierzchowo,386
1069,Czarna Korytowo,253
1070,Wielki Lisisko,18
1071,Spokojna Kobylów,93
1072,Mokra Liscze,128
1073,Gładka Brzozisko,63
1074,Krzywa Czernyce,424
1075,Leśna Gościniec,421
1076,Zielony Łęgówka,327
1077,Pusta Złotin,217
1078,Leśna Borkno,440
1079,Bagnista Miechanka,463
1080,Cicha Łęgisko,300
1081,Górny Krzywice,381
1082,Leśna Brzozowo,479
1083,Wilcza Miechów,595
1084,Gliniana Żabincze,533
1085,Wydłużona Miechek,142
1086,Górna Topolów,197
1087,Górna Krzywowo,431
1088,Radosna Łęgin,530
1089,Twarda Skrzynka,70
1090,Leśna Wrzosy,183
1091,Wielki Kobylnik,91
1092,Krzywa Łęgice,180
1093,Mętna Czernówka,420
1094,Leśna Wierzchęta,183
1095,Spokojna Dębnin,28
1096,Bagnista Kamiennik,91
1097,Biała Miechęta,133
1098,Mętna Gaj,381
1099,Stary Lisek,256
1100,Gładka Kobylisko,459
1101,Leśna Białanka,29
1102,Krzywa Piaskice,503
1103,Błękitna Topolnik,109
1104,Czarna Bielawa,111
1105,Górna Piaskno,200
1106,Piaszczysta Piasknica,463
1107,Górna Zawadice,443
1108,Cicha Jar,99
1109,Bagnista Korytno,259
1110,Nowy Krzywin,328
1111,Wielka Odrówka,399
1112,Górny Krzywyce,57
1113,Wesoła Źródło,12
1114,Miła Złotówka,89
1115,Błękitna Topolno,324
1116,Ciepła Krzywów,237
1117,Mętna Łęganka,179
1118,Biała Piaskówka,299
1119,Wydłużona Knieja,85
1120,Gładka Jary,414
1121,Nowa Białanka,350
1122,Słoneczna Zawadcze,28
1123,Ostra Złotisko,163
1124,Cichy Kamienin,239
1125,Ciepła Miechów,219
1126,Dolny Rudów,447
1127,Stara Dębnno,526
1128,Czerwona Rudisko,361
1129,Stara Zawadnica,9
1130,Wielka Ropęta,471
1131,Sucha Stawisko,444
1132,Stara Strumyce,329
1133,Sucha Rzeka,426
1134,Stary Zawadówka,18
1135,Dolna Topolin,127
1136,Czarna Żabinice,147
1137,Nowy Borkanka,482
1138,Gładka Wilkisko,115
1139,Zimna Borkęta,296
1140,Cicha Wadowice,404
1141,Mętna Jary,22
1142,Stara Strumowo,208
1143,Spokojna Rudek,44
1144,Błękitna Żabinnik,537
1145,Wesoła Brzozno,461
1146,Mała Brzozcze,21
1147,Biała Rudice,570
1148,Wilcza Korytęta,353
1149,Górny Stawnik,284
1150,Gliniana Sosnowo,49
1151,Stary Łęgowo,34
1152,Dolna Dębncze,185
1153,Nowa Złotin,520
1154,Kręta Dębnnik,384
1155,Gładka Lisów,550
1156,Mały Stawyce,435
1157,Piaszczysta Modrzew,46
1158,Ciepła Wilknica,490
1159,Bagnista Borkowo,13
1160,Gładka Dębnek,83
1161,Piaszczysta Kobylin,240
1162,Wydłużona Piasknica,220
1163,Cicha Piasknica,300
1164,Gładka Złotnik,316
1165,Nowy Kopce,64
1166,Wydłużona Strumanka,46
1167,Sucha Odrów,24
1168,Czarna Żuławy,242
1169,Gładka Czernanka,527
1170,Wesoła Kobylnik,386
1171,Wysoka Żabincze,589
1172,Szeroka Lisówka,576
1173,Mała Czernnik,205
1174,Mokra Lisowo,592
1175,Wydłużona Czernisko,259
1176,Radosna Kobylyce,63
1177,Zielony Sosnisko,129
1178,Twarda Krzywice,170
1179,Krzywa Żabinisko,111
1180,Piaszczysta Strumnik,578
1181,Wydłużona Jar,434
1182,Spokojna Białęta,566
1183,Górny Grabanka,18
1184,Szeroka Białyce,172
1185,Dolny Łany,534
1186,Górny Miechice,64
1187,Zielona Ropcze,522
1188,Radosna Piaskanka,185
1189,Bagnista Żabinek,270
1190,Mała Rudcze,352
1191,Dębncze,505
1192,Zielony Krzywice,182
1193,Mokra Złotin,346
1194,Twarda Grabice,40
1195,Stara Miechęta,313
1196,Dolna Łęgisko,481
1197,Wielka Łęgek,294
1198,Ciepła Kobylcze,291
1199,Mała Wierzchek,528
1200,Piaszczysta Grabyce,380
1201,Złota Czerncze,310
1202,Dolny Wierzchice,431
1203,Ostra Wilkówka,313
1204,Stary Rudno,593
1205,Cichy Złotów,544
1206,Radosna Borkek,583
1207,Czerwona Zagórze,473
1208,Wesoła Kamionki,73
1209,Błękitna Grabek,281
1210,Mokra Jary,283
1211,Wydłużona Miechówka,250
1212,Twarda Lisek,340
1213,Pusta Czernnik,554
1214,Radosna Topolęta,112
1215,Wielka Gaj,234
1216,Wesoła Rudek,86
1217,Czarny Strumowo,425
1218,Grabowo,120
1219,Gładka Gaj,136
1220,Złota Żabinnica,586
1221,Radosna Wilków,481
1222,Wysoka Bielawa,361
1223,Cichy Białno,419
1224,Spokojna Borkowo,301
1225,Mały Struga,122
1226,Mały Grabów,569
1227,Wielka Białcze,333
1228,Wysoka Wierzchisko,78
1229,Wilcza Łęgek,255
1230,Twarda Białanka,44
1231,Ostra Łęgnica,507
1232,Mokra Lisyce,101
1233,Zielony Borkice,17
1234,Twarda Borkyce,544
1235,Słoneczna Grabów,355
1236,Dolny Krzywin,246
1237,Bagnista Borkek,496
1238,Górna Topolówka,111
1239,Zielony Wilków,57
1240,Twarda Kobylowo,246
1241,Leśna Grabice,530
1242,Górny Lisówka,274
1243,Biała Korytyce,294
1244,Górna Czernówka,241
1245,Wielki Grabin,449
1246,Ciepła Stawnik,253
1247,Cichy Kamienyce,430
1248,Wesoła Żabinanka,92
1249,Szeroka Łęgisko,199
1250,Czarna Złotów,529
1251,Cichy Miechno,364
1252,Krzywa Sosnęta,465
1253,Czarna Białów,36
1254,Wesoła Strumęta,290
1255,Sucha Łęganka,120
1256,Piaszczysta Czerncze,560
1257,Mokra Odrno,318
1258,Gładka Grabęta,289
1259,Miła Sosncze,477
1260,Dolna Odrice,54
1261,Górny Wierzchyce,333
1262,Wielka Stawów,219
1263,Mały Złotnica,99
1264,Wesoła Łęgno,2
1265,Słoneczna Zawadisko,28
1266,Czarna Topolno,277
1267,Brzeg,467
1268,Złota Czernisko,539
1269,Szeroka Białin,80
1270,Sucha Korytówka,553
1271,Wilcza Borkisko,26
1272,Ostra Zawadcze,181
1273,Krzywa Krzywowo,126
1274,Bagnista Krzywnica,508
1275,Szeroka Wierzchów,465
1276,Dolny Wolica,534
1277,Pusta Zawadin,327
1278,Czerwona Dębnyce,270
1279,Mała Żabinęta,539
1280,Miła Kobylowo,442
1281,Czarna Modrzew,108
1282,Radosna Dębnów,554
1283,Mała Zawadice,502
1284,Biała Stawek,228
1285,Zimna Brzozisko,392
1286,Cicha Odryce,46
1287,Wydłużona Wierzchnik,471
1288,Sucha Odrisko,560
1289,Wysoka Strumice,416
1290,Wielki Sosny,264
1291,Wysoka Stawowo,99
1292,Miła Rudcze,53
1293,Spokojna Czernnik,535
1294,Krzywa Krzywno,442
1295,Wydłużona Staw,295
1296,Cichy Rudice,308
1297,Bagnista Białanka,592
1298,Górny Borkek,578
1299,Dolna Grabyce,591
1300,Wydłużona Sosnowiec,99
1301,Wielka Miechówka,553
1302,Wesoła Sosnin,365
1303,Wielki Piaskcze,325
1304,Czernanka,141
1305,Leśna Liscze,182
1306,Dolny Krzywnica,188
1307,Miła Grabanka,300
1308,Zielona Czernice,64
1309,Stary Łęgice,500
1310,Mały Czernin,267
1311,Pusta Czernin,346
1312,Stara Stawin,357
1313,Spokojna Knieja,87
1314,Nowy Krosno,332
1315,Ostra Sosncze,187
1316,Wysoka Wierzchanka,301
1317,Piasknica,13
1318,Sucha Piaskanka,595
1319,Mętna Czernęta,370
1320,Słoneczna Białice,96
1321,Wielka Borkówka,68
1322,Spokojna Kamiencze,156
1323,Strumcze,583
1324,Biała Brzozów,12
1325,Twarda Rzeka,167
1326,Wielki Brzeźno,61
1327,Dolna Wilkek,62
1328,Zimna Żabinno,532
1329,Nowa Grabin,488
1330,Piaszczysta Rudnica,358
1331,Nowa Białno,4
1332,Wesoła Korytyce,594
1333,Gładka Kamienno,105
1334,Dolna Borknica,461
1335,Wielki Kamienów,446
1336,Błękitna Topolcze,325
1337,Nowy Żabinowo,424
1338,Leśna Borkin,334
1339,Cichy Żabinów,83
1340,Biała Złotęta,557
1341,Kręta Żabinnica,558
1342,Pusta Piasknica,492
1343,Czarna Góra,287
1344,Zimna Sosnno,434
1345,Mała Złotowo,382
1346,Bagnista Młyn,358
1347,Sucha Knieja,506
1348,Gliniana Lisisko,91
1349,Wielki Stawówka,528
1350,Szeroka Zawadowo,555
1351,Bagnista Miechówka,170
1352,Radosna Miechanka,436
1353,Czarna Wilkanka,448
1354,Stary Kamiencze,74
1355,Bagnista Dębnnica,300
1356,Czarna Borkno,314
1357,Górna Bielawa,387
1358,Ciepła Odryce,234
1359,Sucha Kamienyce,188
1360,Wysoka Strumisko,232
1361,Czarna Lisek,361
1362,Bagnista Sosnnik,399
1363,Twarda Czersk,50
1364,Cicha Stawcze,45
1365,Zimna Grabęta,292
1366,Szeroka Borkówka,594
1367,Zielona Kamiennik,293
1368,Gliniana Korytówka,50
1369,Gładka Topolyce,185
1370,Twarda Wilkin,433
1371,Pusta Staw,263
1372,Zielona Sosnnica,481
1373,Szeroka Bielawa,538
1374,Nowa Smugi,472
1375,Wilcza Zawadanka,149
1376,Leśna Stawyce,599
1377,Gładka Staw,293
1378,Mały Dębncze,482
1379,Wilcza Kobylęta,148
1380,Czarny Strumnik,421
1381,Nowa Piaskówka,424
1382,Wielka Liscze,526
1383,Ostra Topolnica,112
1384,Wielka Dębnanka,301
1385,Piaszczysta Złotek,180
1386,Dolny Stawin,501
1387,Wysoka Piasknik,443
1388,Słoneczna Rudcze,512
1389,Stary Baranów,506
1390,Górna Białice,241
1391,Cicha Strumówka,368
1392,Złota Dębnów,547
1393,Krzywa Dębnowo,558
1394,Górny Kobylów,85
1395,Wysoka Łęgyce,531
1396,Słoneczna Czernnik,535
1397,Szeroka Grabisko,154
1398,Pusta Krzywowo,366
1399,Słoneczna Miechówka,376
1400,Pusta Piaskęta,141
1401,Gliniana Wierzchowo,530
1402,Mętna Kobylęta,425
1403,Ciepła Brzoznica,512
1404,Stara Brzeźno,115
1405,Mała Stawisko,504
1406,Ostra Kobylice,451
1407,Krzywa Ropnica,355
1408,Bagnista Uroczysko,200
1409,Miła Wrzosy,340
1410,Piaszczysta Łęgówka,44
1411,Dolna Lisnik,377
1412,Nowa Kamiennik,390
1413,Mokra Ropin,556
1414,Słoneczna Topolek,314
1415,Nowa Ropek,321
1416,Ciepła Brzozówka,564
1417,Zielony Piasknica,358
1418,Dolny Liscze,556
1419,Górny Piaskice,25
1420,Sucha Kamiencze,536
1421,Mały Kobylin,455
1422,Ciepła Wierzchice,188
1423,Błękitna Złotin,431
1424,Łęgnik,468
1425,Mała Skrzynka,466
1426,Dolna Stróże,334
1427,Nowa Rudów,365
1428,Ostra Kamienice,44
1429,Nowa Wierzchnik,566
1430,Słoneczna Żabinek,217
1431,Nowa Wilkowo,180
1432,Mokra Łany,194
1433,Mokra Zawadów,424
1434,Miła Kamienice,120
1435,Pusta Korytów,451
1436,Wilcza Żabinęta,436
1437,Ostra Kobylnik,175
1438,Zimna Żabinnica,212
1439,Czarna Brzozowo,406
1440,Czarna Most,129
1441,Górny Stawno,137
1442,Zielony Lisno,330
1443,Dolna Strumcze,251
1444,Górna Sosny,421
1445,Wydłużona Złotęta,592
1446,Zimna Wilkanka,506
1447,Słoneczna Kobylno,8
1448,Radosna Czerncze,131
1449,Wydłużona Zawadisko,397
1450,Gliniana Stawin,438
1451,Bagnista Czernęta,255
1452,Czarny Góra,200
1453,Gliniana Borkin,168
1454,Ciepła Wierzchisko,9
1455,Twarda Kobylówka,122
1456,Nowy Strumnik,159
1457,Słoneczna Kobylice,212
1458,Mała Stawin,497
1459,Wilcza Olszyny,367
1460,Złota Rudanka,51
1461,Zielony Dębnnik,218
1462,Bagnista Lisnik,572
1463,Cichy Krosno,196
1464,Złota Stawisko,157
1465,Wilcza Lisnica,139
1466,Czarny Białice,153
1467,Zielony Grabnik,594
1468,Radosna Złotisko,476
1469,Czarna Brzozice,396
1470,Nowa Żabinnica,425
1471,Wesoła Brzeg,476
1472,Zimna Topolowo,587
1473,Wielka Sosnnica,475
1474,Zielona Łęgówka,499
1475,Piaszczysta Kamiennica,195
1476,Słoneczna Ropek,445
1477,Nowy Żabinyce,264
1478,Gładka Strumisko,523
1479,Spokojna Most,89
1480,Ciepła Wilkin,21
1481,Pusta Żuławy,564
1482,Twarda Krzywanka,80
1483,Gliniana Borkęta,486
1484,Błękitna Wadowice,330
1485,Zielony Grabice,431
1486,Zielony Sosnnik,182
1487,Kręta Lisisko,449
1488,Radosna Białisko,427
1489,Gliniana Złotów,459
1490,Mały Wadowice,131
1491,Bagnista Piaskówka,220
1492,Gładka Wierzchówka,298
1493,Zielony Borków,401
1494,Dolny Wierzchnica,142
1495,Twarda Ropcze,303
1496,Spokojna Kobylice,379
1497,Czerwona Rudin,358
1498,Mętna Dębnówka,342
1499,Wysoka Korytnik,397
1500,Czarny Kobylnica,136
1501,Twarda Białek,576
1502,Radosna Korytno,314
1503,Mały Kopce,10
1504,Piaszczysta Białnica,350
1505,Górna Czernowo,453
1506,Słoneczna Krzywęta,78
1507,Górna Topolin,452
1508,Kręta Kamiennica,201
1509,Piaszczysta Złotnica,94
1510,Bagnista Piaskek,274
1511,Wilcza Białowo,9
1512,Stary Rudów,573
1513,Górny Ropanka,313
1514,Twarda Białówka,204
1515,Błękitna Pustkowie,82
1516,Błękitna Kobylice,243
1517,Bagnista Grabówka,247
1518,Mały Stawice,98
1519,Dolna Piaskice,101
1520,Mała Odrisko,436
1521,Miła Brzozcze,310
1522,Wysoka Jar,527
1523,Krzywa Łęganka,68
1524,Wydłużona Złotnica,471
1525,Ciepła Kamienno,110
1526,Cichy Czernanka,419
1527,Cichy Żabinek,396
1528,Stary Ropów,568
1529,Wielki Wierzchek,225
1530,Mały Borkice,526
1531,Pusta Sosnnica,406
1532,Twarda Białnica,253
1533,Dolny Grabisko,118
1534,Biała Zawadów,519
1535,Miła Odrowo,270
1536,Górny Miechęta,110
1537,Biała Złotowo,321
1538,Biała Białek,469
1539,Gliniana Brzoznik,402
1540,Wysoka Łęgek,198
1541,Dolny Młyn,49
1542,Zielony Odrnik,319
1543,Zielona Wierzchów,81
1544,Nowy Wierzchno,29
1545,Wydłużona Łany,418
1546,Wielki Grabnica,264
1547,Czerwona Złotów,420
1548,Błękitna Rudówka,571
1549,Złota Korytisko,25
1550,Stara Grabisko,135
1551,Twarda Czernnica,513
1552,Ciepła Czerncze,23
1553,Zimna Rudisko,272
1554,Wielki Czernówka,87
1555,Wielki Krzywek,507
1556,Ciepła Łęgcze,90
1557,Leśna Sosnanka,13
1558,Sucha Strumcze,560
1559,Zimna Złotisko,255
1560,Wydłużona Sosncze,326
1561,Sucha Żabinisko,14
1562,Gliniana Brzozowo,423
1563,Mała Łąka,6
1564,Stary Czernno,451
1565,Biała Głogów,196
1566,Mały Miechowo,375
1567,Mokra Krzywowo,345
1568,Ciepła Ropin,356
1569,Sucha Stawice,39
1570,Wesoła Stawice,588
1571,Czarny Borkek,536
1572,Piaszczysta Kamienów,300
1573,Górna Skała,372
1574,Mały Sosnówka,205
1575,Stara Borkówka,102
1576,Wielka Odranka,277
1577,Zielony Brzozice,307
1578,Gliniana Krzywowo,210
1579,Wysoka Rudice,234
1580,Spokojna Strumówka,478
1581,Czerwona Wierzchek,169
1582,Cichy Dębncze,378
1583,Słoneczna Wierzchin,574
1584,Piaszczysta Piaskno,532
1585,Dolna Kamiennik,63
1586,Kręta Żabinyce,14
1587,Dolna Lisanka,80
1588,Wielki Wierzchanka,600
1589,Stara Rudnica,542
1590,Miła Zawadin,81
1591,Stara Złotek,276
1592,Stara Lisów,539
1593,Brzozanka,457
1594,Krzywa Jary,140
1595,Piaszczysta Rudek,485
1596,Gładka Dębnnik,189
1597,Czerwona Łęgno,217
1598,Cichy Grabęta,162
1599,Dolny Czernowo,402
1600,Zielona Rzeka,581
1601,Wysoka Sosnin,330
1602,Krzywa Dębnisko,337
1603,Zimna Głogów,461
1604,Ostra Wierzchcze,562
1605,Ciepła Piaskyce,319
1606,Nowa Kobylnica,535
1607,Twarda Smugi,63
1608,Stary Krzywnik,582
1609,Gładka Stawek,335
1610,Ciepła Strumisko,88
1611,Zielona Stawno,273
1612,Piaszczysta Żabinnica,543
1613,Miła Stawyce,226
1614,Miła Piasknik,540
1615,Sucha Kamienowo,463
1616,Cichy Żabinnica,582
1617,Mokra Korytek,268
1618,Zimna Żabinek,328
1619,Szeroka Lisek,371
1620,Leśna Lisnica,77
1621,Bagnista Łęgice,478
1622,Cicha Piaskisko,313
1623,Leśna Skała,106
1624,Cichy Krzywówka,92
1625,Sucha Brzozcze,252
1626,Mała Dolina,109
1627,Cicha Dębnówka,11
1628,Cicha Rudów,8
1629,Wydłużona Odrek,232
1630,Mały Wilkyce,499
1631,Pusta Zawadanka,165
1632,Nowa Krzywnik,288
1633,Stara Stawów,577
1634,Czarny Korytice,206
1635,Mały Topolnik,394
1636,Mała Brzozanka,398
1637,Zielony Kobylówka,292
1638,Korytek,101
1639,Ostra Wydma,454
1640,Nowa Kopce,461
1641,Ciepła Grabów,60
1642,Wielki Topolów,229
1643,Czarny Rudek,121
1644,Zielona Sosnno,461
1645,Biała Wierzchnik,319
1646,Biała Lisów,54
1647,Cichy Lisice,33
1648,Złota Żabinanka,157
1649,Czerwona Brzozcze,46
1650,Czarny Topolisko,449
1651,Zielona Modrzew,487
1652,Radosna Kobylcze,252
1653,Nowa Białisko,251
1654,Dolna Wierzchno,27
1655,Nowy Borkek,588
1656,Mokra Wierzchice,455
1657,Górny Rudyce,341
1658,Sucha Korytęta,289
1659,Błękitna Ropęta,215
1660,Biała Strumówka,456
1661,Kręta Żabinowo,79
1662,Czarny Kobylek,322
1663,Górna Czernnica,228
1664,Biała Łęgin,441
1665,Twarda Zawadowo,599
1666,Nowy Borkyce,375
1667,Czarny Rudnik,8
1668,Wilcza Żabinnik,507
1669,Czarny Piasknik,256
1670,Krzywa Strumisko,165
1671,Górny Złotice,597
1672,Spokojna Sosnanka,37
1673,Czernów,255
1674,Twarda Ropno,142
1675,Mętna Brzeźno,487
1676,Miła Kamienyce,221
1677,Cichy Grabnik,569
1678,Dolny Dębnów,260
1679,Szeroka Krzywisko,196
1680,Czarna Łęganka,14
1681,Błękitna Łączki,411
1682,Szeroka Odranka,259
1683,Mały Korytówka,113
1684,Piaszczysta Knieja,473
1685,Biała Wilknik,168
1686,Wydłużona Most,228
1687,Bagnista Brzoznica,243
1688,Zielony Złotnik,553
1689,Dolny Odrowo,468
1690,Szeroka Brzozisko,216
1691,Szeroka Łęgnica,587
1692,Wielka Strumowo,60
1693,Górna Dębnice,31
1694,Górna Ropów,517
1695,Mokra Piaskówka,250
1696,Twarda Żabinęta,531
1697,Błękitna Rudcze,319
1698,Nowa Odrowo,468
1699,Szeroka Wydma,242
1700,Cicha Wilkice,539
1701,Pusta Czernice,273
1702,Błękitna Brzeg,511
1703,Nowa Rudnik,71
1704,Zielony Stawnica,457
1705,Złota Wilkisko,64
1706,Nowa Kamiencze,389
1707,Wielki Miechnica,37
1708,Wysoka Kopce,320
1709,Zielona Wierzchowo,368
1710,Nowy Knieja,597
1711,Zielona Korytisko,471
1712,Leśna Zawadek,393
1713,Złota Piasknik,151
1714,Dolna Zawadanka,79
1715,Mokra Grabówka,331
1716,Zielony Łęgnica,122
1717,Wielka Grabice,363
1718,Cichy Wierzchyce,416
1719,Biała Zawadnik,435
1720,Szeroka Borkowo,248
1721,Mały Strumnica,447
1722,Sucha Ropcze,21
1723,Stary Kamienin,514
1724,Stary Grabek,445
1725,Twarda Złotanka,21
1726,Wielka Czernówka,467
1727,Dolny Kamień,214
1728,Czarna Ropęta,180
1729,Spokojna Strumin,534
1730,Cichy Piasknica,439
1731,Krzywa Brzeźno,121
1732,Gliniana Kobylek,166
1733,Mokra Odrisko,101
1734,Mętna Miechów,399
1735,Radosna Wierzchin,420
1736,Ciepła Kobylice,417
1737,Piaszczysta Czernno,197
1738,Gładka Korytowo,468
1739,Ostra Głęboczek,513
1740,Zimna Łęgno,84
1741,Bagnista Kobylcze,597
1742,Biała Miechice,63
1743,Wysoka Stróże,82
1744,Wielki Sosnice,321
1745,Złota Stawnik,458
1746,Cichy Żabinisko,460
1747,Dolna Korytówka,466
1748,Mokra Stawcze,513
1749,Złotanka,284
1750,Cicha Żabinisko,585
1751,Zimna Borkin,22
1752,Słoneczna Lisanka,438
1753,Wesoła Piaskęta,369
1754,Nowa Złotówka,321
1755,Twarda Korytek,570
1756,Szeroka Strumyce,192
1757,Zimna Kamienęta,137
1758,Modrzew,581
1759,Wielka Korytęta,153
1760,Nowy Wilkanka,169
1761,Cichy Kamienowo,548
1762,Słoneczna Dębnęta,438
1763,Cicha Korytówka,163
1764,Miła Stawówka,503
1765,Czarny Czernno,339
1766,Cichy Borkek,81
1767,Sucha Brzozice,339
1768,Twarda Zdrój,142
1769,Górny Kobylcze,272
1770,Górny Żabinno,312
1771,Szeroka Brzoznik,10
1772,Wysoka Grabek,512
1773,Mokra Borkęta,18
1774,Górny Żabinówka,248
1775,Górny Stawanka,118
1776,Błękitna Zawadin,52
1777,Wielki Krzywno,318
1778,Gliniana Piaskyce,277
1779,Mętna Ropcze,356
1780,Zielony Łęgcze,572
1781,Wysoka Dębnno,496
1782,Nowa Młyn,370
1783,Czarny Borków,214
1784,Dolna Odrcze,442
1785,Górna Skrzynka,504
1786,Krzywa Brzoznica,307
1787,Górny Czernęta,541
1788,Wesoła Czerncze,495
1789,Pusta Grabęta,457
1790,Sucha Wierzchów,100
1791,Nowy Łąka,551
1792,Mętna Piaskowo,422
1793,Mokra Wierzchyce,586
1794,Wilcza Czernów,548
1795,Miła Zawadowo,458
1796,Wydłużona Brzoznik,177
1797,Wesoła Ropek,587
1798,Górna Gościniec,14
1799,Dolna Brzozanka,424
1800,Wydłużona Krzywowo,372
1801,Szeroka Stawnik,465
1802,Pusta Dębnówka,339
1803,Szeroka Staw,99
1804,Gładka Krzywisko,26
1805,Gładka Odryce,531
1806,Nowa Góra,112
1807,Zielony Kobylanka,208
1808,Twarda Borkowo,87
1809,Czarna Korytek,172
1810,Zielony Złotęta,584
1811,Kręta Rudek,490
1812,Wydłużona Lisówka,263
1813,Zielona Rudówka,406
1814,Słoneczna Złotno,405
1815,Gładka Łęgcze,382
1816,Bagnista Stawek,62
1817,Miła Korytnik,139
1818,Mętna Łęgcze,177
1819,Wesoła Grabisko,259
1820,Zimna Dębnisko,525
1821,Złota Stawanka,25
1822,Twarda Wierzchęta,173
1823,Wydłużona Zawadin,283
1824,Górna Modrzew,77
1825,Nowy Stawice,470
1826,Czarna Łany,397
1827,Wysoka Grabisko,489
1828,Szeroka Kobylnica,159
1829,Sucha Stawyce,299
1830,Spokojna Dębnice,589
1831,Mętna Strumów,492
1832,Szeroka Grabnica,193
1833,Wilcza Lisnik,247
1834,Zielony Wrzosy,243
1835,Czarna Przemyśl,540
1836,Czarna Odrice,455
1837,Ostra Złotanka,35
1838,Wydłużona Krzywin,522
1839,Radosna Białówka,444
1840,Gładka Piasknik,390
1841,Górny Zawadnik,142
1842,Ostra Białów,344
1843,Wydłużona Brzozęta,556
1844,Wysoka Gaj,215
1845,Cicha Wilkisko,478
1846,Radosna Sosnno,178
1847,Piaszczysta Odrów,348
1848,Mała Zawadowo,182
1849,Ostra Wierzchów,303
1850,Twarda Rudęta,274
1851,Żabinnik,530
1852,Krzywa Żabinno,236
1853,Twarda Łęgęta,176
1854,Biała Sosnek,76
1855,Górny Odrów,457
1856,Stara Piasków,264
1857,Stara Piaskno,193
1858,Cichy Młyn,598
1859,Zielona Wilkcze,98
1860,Gładka Brzozanka,217
1861,Ciepła Białisko,588
1862,Gliniana Strumin,373
1863,Błękitna Grabęta,492
1864,Wilcza Dębnówka,516
1865,Biała Topolin,128
1866,Leśna Grabęta,188
