id_miejscowosc,nazwa
1143,Spokojna Rudek
1144,Błękitna Żabinnik
1145,Wesoła Brzozno
1146,Mała Brzozcze
1147,Biała Rudice
1148,Wilcza Korytęta
1149,Górny Stawnik
1150,Gliniana Sosnowo
1151,Stary Łęgowo
1152,Dolna Dębncze
1153,Nowa Złotin
1154,Kręta Dębnnik
1155,Gładka Lisów
1156,Mały Stawyce
1157,Piaszczysta Modrzew
1158,Ciepła Wilknica
1159,Bagnista Borkowo
1160,Gładka Dębnek
1161,Piaszczysta Kobylin
1162,Wydłużona Piasknica
1163,Cicha Piasknica
1164,Gładka Złotnik
1165,Nowy Kopce
1166,Wydłużona Strumanka
1167,Sucha Odrów
1168,Czarna Żuławy
1169,Gładka Czernanka
1170,Wesoła Kobylnik
1171,Wysoka Żabincze
1172,Szeroka Lisówka
1173,Mała Czernnik
1174,Mokra Lisowo
1175,Wydłużona Czernisko
1176,Radosna Kobylyce
1177,Zielony Sosnisko
1178,Twarda Krzywice
1179,Krzywa Żabinisko
1180,Piaszczysta Strumnik
1181,Wydłużona Jar
1182,Spokojna Białęta
1183,Górny Grabanka
1184,Szeroka Białyce
1185,Dolny Łany
1186,Górny Miechice
1187,Zielona Ropcze
1188,Radosna Piaskanka
1189,Bagnista Żabinek
1190,Mała Rudcze
1191,Dębncze
1192,Zielony Krzywice
1193,Mokra Złotin
1194,Twarda Grabice
1195,Stara Miechęta
1196,Dolna Łęgisko
1197,Wielka Łęgek
1198,Ciepła Kobylcze
1199,Mała Wierzchek
1200,Piaszczysta Grabyce
1201,Złota Czerncze
1202,Dolny Wierzchice
1203,Ostra Wilkówka
1204,Stary Rudno
1205,Cichy Złotów
1206,Radosna Borkek
1207,Czerwona Zagórze
1208,Wesoła Kamionki
1209,Błękitna Grabek
1210,Mokra Jary
1211,Wydłużona Miechówka
1212,Twarda Lisek
1213,Pusta Czernnik
1214,Radosna Topolęta
1215,Wielka Gaj
1216,Wesoła Rudek
1217,Czarny Strumowo
1218,Grabowo
1219,Gładka Gaj
1220,Złota Żabinnica
1221,Radosna Wilków
1222,Wysoka Bielawa
1223,Cichy Białno
1224,Spokojna Borkowo
1225,Mały Struga
1226,Mały Grabów
1227,Wielka Białcze
1228,Wysoka Wierzchisko
1229,Wilcza Łęgek
1230,Twarda Białanka
1231,Ostra Łęgnica
1232,Mokra Lisyce
1233,Zielony Borkice
1234,Twarda Borkyce
1235,Słoneczna Grabów
1236,Dolny Krzywin
1237,Bagnista Borkek
1238,Górna Topolówka
1239,Zielony Wilków
1240,Twarda Kobylowo
1241,Leśna Grabice
1242,Górny Lisówka
1243,Biała Korytyce
1244,Górna Czernówka
1245,Wielki Grabin
1246,Ciepła Stawnik
1247,Cichy Kamienyce
1248,Wesoła Żabinanka
1249,Szeroka Łęgisko
1250,Czarna Złotów
1251,Cichy Miechno
1252,Krzywa Sosnęta
1253,Czarna Białów
1254,Wesoła Strumęta
1255,Sucha Łęganka
1256,Piaszczysta Czerncze
1257,Mokra Odrno
1258,Gładka Grabęta
1259,Miła Sosncze
1260,Dolna Odrice
1261,Górny Wierzchyce
1262,Wielka Stawów
1263,Mały Złotnica
1264,Wesoła Łęgno
1265,Słoneczna Zawadisko
1266,Czarna Topolno
1267,Brzeg
1268,Złota Czernisko
1269,Szeroka Białin
1270,Sucha Korytówka
1271,Wilcza Borkisko
1272,Ostra Zawadcze
1273,Krzywa Krzywowo
1274,Bagnista Krzywnica
1275,Szeroka Wierzchów
1276,Dolny Wolica
1277,Pusta Zawadin
1278,Czerwona Dębnyce
1279,Mała Żabinęta
1280,Miła Kobylowo
1281,Czarna Modrzew
1282,Radosna Dębnów
1283,Mała Zawadice
1284,Biała Stawek
1285,Zimna Brzozisko
1286,Cicha Odryce
1287,Wydłużona Wierzchnik
1288,Sucha Odrisko
1289,Wysoka Strumice
1290,Wielki Sosny
1291,Wysoka Stawowo
1292,Miła Rudcze
1293,Spokojna Czernnik
1294,Krzywa Krzywno
1295,Wydłużona Staw
1296,Cichy Rudice
1297,Bagnista Białanka
1298,Górny Borkek
1299,Dolna Grabyce
1300,Wydłużona Sosnowiec
1301,Wielka Miechówka
1302,Wesoła Sosnin
1303,Wielki Piaskcze
1304,Czernanka
1305,Leśna Liscze
1306,Dolny Krzywnica
1307,Miła Grabanka
1308,Zielona Czernice
1309,Stary Łęgice
1310,Mały Czernin
1311,Pusta Czernin
1312,Stara Stawin
1313,Spokojna Knieja
1314,Nowy Krosno
1315,Ostra Sosncze
1316,Wysoka Wierzchanka
1317,Piasknica
1318,Sucha Piaskanka
1319,Mętna Czernęta
1320,Słoneczna Białice
1321,Wielka Borkówka
1322,Spokojna Kamiencze
1323,Strumcze
1324,Biała Brzozów
1325,Twarda Rzeka
1326,Wielki Brzeźno
1327,Dolna Wilkek
1328,Zimna Żabinno
1329,Nowa Grabin
1330,Piaszczysta Rudnica
1331,Nowa Białno
1332,Wesoła Korytyce
1333,Gładka Kamienno
1334,Dolna Borknica
1335,Wielki Kamienów
1336,Błękitna Topolcze
1337,Nowy Żabinowo
1338,Leśna Borkin
1339,Cichy Żabinów
1340,Biała Złotęta
1341,Kręta Żabinnica
1342,Pusta Piasknica
1343,Czarna Góra
1344,Zimna Sosnno
1345,Mała Złotowo
1346,Bagnista Młyn
1347,Sucha Knieja
1348,Gliniana Lisisko
1349,Wielki Stawówka
1350,Szeroka Zawadowo
1351,Bagnista Miechówka
1352,Radosna Miechanka
1353,Czarna Wilkanka
1354,Stary Kamiencze
1355,Bagnista Dębnnica
1356,Czarna Borkno
1357,Górna Bielawa
1358,Ciepła Odryce
1359,Sucha Kamienyce
1360,Wysoka Strumisko
1361,Czarna Lisek
1362,Bagnista Sosnnik
1363,Twarda Czersk
1364,Cicha Stawcze
1365,Zimna Grabęta
1366,Szeroka Borkówka
1367,Zielona Kamiennik
1368,Gliniana Korytówka
1369,Gładka Topolyce
1370,Twarda Wilkin
1371,Pusta Staw
1372,Zielona Sosnnica
1373,Szeroka Bielawa
1374,Nowa Smugi
1375,Wilcza Zawadanka
1376,Leśna Stawyce
1377,Gładka Staw
1378,Mały Dębncze
1379,Wilcza Kobylęta
1380,Czarny Strumnik
1381,Nowa Piaskówka
1382,Wielka Liscze
1383,Ostra Topolnica
1384,Wielka Dębnanka
1385,Piaszczysta Złotek
1386,Dolny Stawin
1387,Wysoka Piasknik
1388,Słoneczna Rudcze
1389,Stary Baranów
1390,Górna Białice
1391,Cicha Strumówka
1392,Złota Dębnów
1393,Krzywa Dębnowo
1394,Górny Kobylów
1395,Wysoka Łęgyce
1396,Słoneczna Czernnik
1397,Szeroka Grabisko
1398,Pusta Krzywowo
1399,Słoneczna Miechówka
1400,Pusta Piaskęta
1401,Gliniana Wierzchowo
1402,Mętna Kobylęta
1403,Ciepła Brzoznica
1404,Stara Brzeźno
1405,Mała Stawisko
1406,Ostra Kobylice
1407,Krzywa Ropnica
1408,Bagnista Uroczysko
1409,Miła Wrzosy
1410,Piaszczysta Łęgówka
1411,Dolna Lisnik
1412,Nowa Kamiennik
1413,Mokra Ropin
1414,Słoneczna Topolek
1415,Nowa Ropek
1416,Ciepła Brzozówka
1417,Zielony Piasknica
1418,Dolny Liscze
1419,Górny Piaskice
1420,Sucha Kamiencze
1421,Mały Kobylin
1422,Ciepła Wierzchice
1423,Błękitna Złotin
1424,Łęgnik
1425,Mała Skrzynka
1426,Dolna Stróże
1427,Nowa Rudów
1428,Ostra Kamienice
1429,Nowa Wierzchnik
1430,Słoneczna Żabinek
1431,Nowa Wilkowo
1432,Mokra Łany
1433,Mokra Zawadów
1434,Miła Kamienice
1435,Pusta Korytów
1436,Wilcza Żabinęta
1437,Ostra Kobylnik
1438,Zimna Żabinnica
1439,Czarna Brzozowo
1440,Czarna Most
1441,Górny Stawno
1442,Zielony Lisno
1443,Dolna Strumcze
1444,Górna Sosny
1445,Wydłużona Złotęta
1446,Zimna Wilkanka
1447,Słoneczna Kobylno
1448,Radosna Czerncze
1449,Wydłużona Zawadisko
1450,Gliniana Stawin
1451,Bagnista Czernęta
1452,Czarny Góra
1453,Gliniana Borkin
1454,Ciepła Wierzchisko
1455,Twarda Kobylówka
1456,Nowy Strumnik
1457,Słoneczna Kobylice
1458,Mała Stawin
1459,Wilcza Olszyny
1460,Złota Rudanka
1461,Zielony Dębnnik
1462,Bagnista Lisnik
1463,Cichy Krosno
1464,Złota Stawisko
1465,Wilcza Lisnica
1466,Czarny Białice
1467,Zielony Grabnik
1468,Radosna Złotisko
1469,Czarna Brzozice
1470,Nowa Żabinnica
1471,Wesoła Brzeg
1472,Zimna Topolowo
1473,Wielka Sosnnica
1474,Zielona Łęgówka
1475,Piaszczysta Kamiennica
1476,Słoneczna Ropek
1477,Nowy Żabinyce
1478,Gładka Strumisko
1479,Spokojna Most
1480,Ciepła Wilkin
1481,Pusta Żuławy
1482,Twarda Krzywanka
1483,Gliniana Borkęta
1484,Błękitna Wadowice
1485,Zielony Grabice
1486,Zielony Sosnnik
1487,Kręta Lisisko
1488,Radosna Białisko
1489,Gliniana Złotów
1490,Mały Wadowice
1491,Bagnista Piaskówka
1492,Gładka Wierzchówka
1493,Zielony Borków
1494,Dolny Wierzchnica
1495,Twarda Ropcze
1496,Spokojna Kobylice
1497,Czerwona Rudin
1498,Mętna Dębnówka
1499,Wysoka Korytnik
1500,Czarny Kobylnica
1501,Twarda Białek
1502,Radosna Korytno
1503,Mały Kopce
1504,Piaszczysta Białnica
1505,Górna Czernowo
1506,Słoneczna Krzywęta
1507,Górna Topolin
1508,Kręta Kamiennica
1509,Piaszczysta Złotnica
1510,Bagnista Piaskek
1511,Wilcza Białowo
1512,Stary Rudów
1513,Górny Ropanka
1514,Twarda Białówka
1515,Błękitna Pustkowie
1516,Błękitna Kobylice
1517,Bagnista Grabówka
1518,Mały Stawice
1519,Dolna Piaskice
1520,Mała Odrisko
1521,Miła Brzozcze
1522,Wysoka Jar
1523,Krzywa Łęganka
1524,Wydłużona Złotnica
1525,Ciepła Kamienno
1526,Cichy Czernanka
1527,Cichy Żabinek
1528,Stary Ropów
1529,Wielki Wierzchek
1530,Mały Borkice
1531,Pusta Sosnnica
1532,Twarda Białnica
1533,Dolny Grabisko
1534,Biała Zawadów
1535,Miła Odrowo
1536,Górny Miechęta
1537,Biała Złotowo
1538,Biała Białek
1539,Gliniana Brzoznik
1540,Wysoka Łęgek
1541,Dolny Młyn
1542,Zielony Odrnik
1543,Zielona Wierzchów
1544,Nowy Wierzchno
1545,Wydłużona Łany
1546,Wielki Grabnica
1547,Czerwona Złotów
1548,Błękitna Rudówka
1549,Złota Korytisko
1550,Stara Grabisko
1551,Twarda Czernnica
1552,Ciepła Czerncze
1553,Zimna Rudisko
1554,Wielki Czernówka
1555,Wielki Krzywek
1556,Ciepła Łęgcze
1557,Leśna Sosnanka
1558,Sucha Strumcze
1559,Zimna Złotisko
1560,Wydłużona Sosncze
1561,Sucha Żabinisko
1562,Gliniana Brzozowo
1563,Mała Łąka
1564,Stary Czernno
1565,Biała Głogów
1566,Mały Miechowo
1567,Mokra Krzywowo
1568,Ciepła Ropin
1569,Sucha Stawice
1570,Wesoła Stawice
1571,Czarny Borkek
1572,Piaszczysta Kamienów
1573,Górna Skała
1574,Mały Sosnówka
1575,Stara Borkówka
1576,Wielka Odranka
1577,Zielony Brzozice
1578,Gliniana Krzywowo
1579,Wysoka Rudice
1580,Spokojna Strumówka
1581,Czerwona Wierzchek
1582,Cichy Dębncze
1583,Słoneczna Wierzchin
1584,Piaszczysta Piaskno
1585,Dolna Kamiennik
1586,Kręta Żabinyce
1587,Dolna Lisanka
1588,Wielki Wierzchanka
1589,Stara Rudnica
1590,Miła Zawadin
1591,Stara Złotek
1592,Stara Lisów
1593,Brzozanka
1594,Krzywa Jary
1595,Piaszczysta Rudek
1596,Gładka Dębnnik
1597,Czerwona Łęgno
1598,Cichy Grabęta
1599,Dolny Czernowo
1600,Zielona Rzeka
1601,Wysoka Sosnin
1602,Krzywa Dębnisko
1603,Zimna Głogów
1604,Ostra Wierzchcze
1605,Ciepła Piaskyce
1606,Nowa Kobylnica
1607,Twarda Smugi
1608,Stary Krzywnik
1609,Gładka Stawek
1610,Ciepła Strumisko
1611,Zielona Stawno
1612,Piaszczysta Żabinnica
1613,Miła Stawyce
1614,Miła Piasknik
1615,Sucha Kamienowo
1616,Cichy Żabinnica
1617,Mokra Korytek
1618,Zimna Żabinek
1619,Szeroka Lisek
1620,Leśna Lisnica
1621,Bagnista Łęgice
1622,Cicha Piaskisko
1623,Leśna Skała
1624,Cichy Krzywówka
1625,Sucha Brzozcze
1626,Mała Dolina
1627,Cicha Dębnówka
1628,Cicha Rudów
1629,Wydłużona Odrek
1630,Mały Wilkyce
1631,Pusta Zawadanka
1632,Nowa Krzywnik
1633,Stara Stawów
1634,Czarny Korytice
1635,Mały Topolnik
1636,Mała Brzozanka
1637,Zielony Kobylówka
1638,Korytek
1639,Ostra Wydma
1640,Nowa Kopce
1641,Ciepła Grabów
1642,Wielki Topolów
1643,Czarny Rudek
1644,Zielona Sosnno
1645,Biała Wierzchnik
1646,Biała Lisów
1647,Cichy Lisice
1648,Złota Żabinanka
1649,Czerwona Brzozcze
1650,Czarny Topolisko
1651,Zielona Modrzew
1652,Radosna Kobylcze
1653,Nowa Białisko
1654,Dolna Wierzchno
1655,Nowy Borkek
1656,Mokra Wierzchice
1657,Górny Rudyce
1658,Sucha Korytęta
1659,Błękitna Ropęta
1660,Biała Strumówka
1661,Kręta Żabinowo
1662,Czarny Kobylek
1663,Górna Czernnica
1664,Biała Łęgin
1665,Twarda Zawadowo
1666,Nowy Borkyce
1667,Czarny Rudnik
1668,Wilcza Żabinnik
1669,Czarny Piasknik
1670,Krzywa Strumisko
1671,Górny Złotice
1672,Spokojna Sosnanka
1673,Czernów
1674,Twarda Ropno
1675,Mętna Brzeźno
1676,Miła Kamienyce
1677,Cichy Grabnik
1678,Dolny Dębnów
1679,Szeroka Krzywisko
1680,Czarna Łęganka
1681,Błękitna Łączki
1682,Szeroka Odranka
1683,Mały Korytówka
1684,Piaszczysta Knieja
1685,Biała Wilknik
1686,Wydłużona Most
1687,Bagnista Brzoznica
1688,Zielony Złotnik
1689,Dolny Odrowo
1690,Szeroka Brzozisko
1691,Szeroka Łęgnica
1692,Wielka Strumowo
1693,Górna Dębnice
1694,Górna Ropów
1695,Mokra Piaskówka
1696,Twarda Żabinęta
1697,Błękitna Rudcze
1698,Nowa Odrowo
1699,Szeroka Wydma
1700,Cicha Wilkice
1701,Pusta Czernice
1702,Błękitna Brzeg
1703,Nowa Rudnik
1704,Zielony Stawnica
1705,Złota Wilkisko
1706,Nowa Kamiencze
1707,Wielki Miechnica
1708,Wysoka Kopce
1709,Zielona Wierzchowo
1710,Nowy Knieja
1711,Zielona Korytisko
1712,Leśna Zawadek
1713,Złota Piasknik
1714,Dolna Zawadanka
1715,Mokra Grabówka
1716,Zielony Łęgnica
1717,Wielka Grabice
1718,Cichy Wierzchyce
1719,Biała Zawadnik
1720,Szeroka Borkowo
1721,Mały Strumnica
1722,Sucha Ropcze
1723,Stary Kamienin
1724,Stary Grabek
1725,Twarda Złotanka
1726,Wielka Czernówka
1727,Dolny Kamień
1728,Czarna Ropęta
1729,Spokojna Strumin
1730,Cichy Piasknica
1731,Krzywa Brzeźno
1732,Gliniana Kobylek
1733,Mokra Odrisko
1734,Mętna Miechów
1735,Radosna Wierzchin
1736,Ciepła Kobylice
1737,Piaszczysta Czernno
1738,Gładka Korytowo
1739,Ostra Głęboczek
1740,Zimna Łęgno
1741,Bagnista Kobylcze
1742,Biała Miechice
1743,Wysoka Stróże
1744,Wielki Sosnice
1745,Złota Stawnik
1746,Cichy Żabinisko
1747,Dolna Korytówka
1748,Mokra Stawcze
1749,Złotanka
1750,Cicha Żabinisko
1751,Zimna Borkin
1752,Słoneczna Lisanka
1753,Wesoła Piaskęta
1754,Nowa Złotówka
1755,Twarda Korytek
1756,Szeroka Strumyce
1757,Zimna Kamienęta
1758,Modrzew
1759,Wielka Korytęta
1760,Nowy Wilkanka
1761,Cichy Kamienowo
1762,Słoneczna Dębnęta
1763,Cicha Korytówka
1764,Miła Stawówka
1765,Czarny Czernno
1766,Cichy Borkek
1767,Sucha Brzozice
1768,Twarda Zdrój
1769,Górny Kobylcze
1770,Górny Żabinno
1771,Szeroka Brzoznik
1772,Wysoka Grabek
1773,Mokra Borkęta
1774,Górny Żabinówka
1775,Górny Stawanka
1776,Błękitna Zawadin
1777,Wielki Krzywno
1778,Gliniana Piaskyce
1779,Mętna Ropcze
1780,Zielony Łęgcze
1781,Wysoka Dębnno
1782,Nowa Młyn
1783,Czarny Borków
1784,Dolna Odrcze
1785,Górna Skrzynka
1786,Krzywa Brzoznica
1787,Górny Czernęta
1788,Wesoła Czerncze
1789,Pusta Grabęta
1790,Sucha Wierzchów
1791,Nowy Łąka
1792,Mętna Piaskowo
1793,Mokra Wierzchyce
1794,Wilcza Czernów
1795,Miła Zawadowo
1796,Wydłużona Brzoznik
1797,Wesoła Ropek
1798,Górna Gościniec
1799,Dolna Brzozanka
1800,Wydłużona Krzywowo
1801,Szeroka Stawnik
1802,Pusta Dębnówka
1803,Szeroka Staw
1804,Gładka Krzywisko
1805,Gładka Odryce
1806,Nowa Góra
1807,Zielony Kobylanka
1808,Twarda Borkowo
1809,Czarna Korytek
1810,Zielony Złotęta
1811,Kręta Rudek
1812,Wydłużona Lisówka
1813,Zielona Rudówka
1814,Słoneczna Złotno
1815,Gładka Łęgcze
1816,Bagnista Stawek
1817,Miła Korytnik
1818,Mętna Łęgcze
1819,Wesoła Grabisko
1820,Zimna Dębnisko
1821,Złota Stawanka
1822,Twarda Wierzchęta
1823,Wydłużona Zawadin
1824,Górna Modrzew
1825,Nowy Stawice
1826,Czarna Łany
1827,Wysoka Grabisko
1828,Szeroka Kobylnica
1829,Sucha Stawyce
1830,Spokojna Dębnice
1831,Mętna Strumów
1832,Szeroka Grabnica
1833,Wilcza Lisnik
1834,Zielony Wrzosy
1835,Czarna Przemyśl
1836,Czarna Odrice
1837,Ostra Złotanka
1838,Wydłużona Krzywin
1839,Radosna Białówka
1840,Gładka Piasknik
1841,Górny Zawadnik
1842,Ostra Białów
1843,Wydłużona Brzozęta
1844,Wysoka Gaj
1845,Cicha Wilkisko
1846,Radosna Sosnno
1847,Piaszczysta Odrów
1848,Mała Zawadowo
1849,Ostra Wierzchów
1850,Twarda Rudęta
1851,Żabinnik
1852,Krzywa Żabinno
1853,Twarda Łęgęta
1854,Biała Sosnek
1855,Górny Odrów
1856,Stara Piasków
1857,Stara Piaskno
1858,Cichy Młyn
1859,Zielona Wilkcze
1860,Gładka Brzozanka
1861,Ciepła Białisko
1862,Gliniana Strumin
1863,Błękitna Grabęta
1864,Wilcza Dębnówka
1865,Biała Topolin
1866,Leśna Grabęta
1867,Stary Skała
1868,Szeroka Korytek
1869,Zimna Kamienanka
1870,Zielona Wadowice
1871,Biała Błonie
1872,Ciepła Ropisko
1873,Piaszczysta Strumów
1874,Strumanka
1875,Krzywa Korytek
1876,Górna Bór
1877,Sucha Ropno
1878,Miła Topolek
1879,Biała Krzywyce
1880,Wielka Brzozin
1881,Sucha Topolanka
1882,Mała Grabice
1883,Wilcza Białno
1884,Wesoła Kobylisko
1885,Zielony Stawek
1886,Mała Żabinnik
1887,Leśna Dębnęta
1888,Ostra Ropów
1889,Wydłużona Sosnanka
1890,Wielka Łęgęta
1891,Wysoka Złotek
1892,Sucha Borkówka
1893,Błękitna Smugi
1894,Wielka Zawadyce
1895,Mała Wierzchęta
1896,Wesoła Ropówka
1897,Mała Miechnica
1898,Czarny Miechisko
1899,Wysoka Wilkyce
1900,Cichy Białnik
1901,Leśna Rudyce
1902,Bagnista Rudyce
1903,Mały Kamienyce
1904,Mokra Stawanka
1905,Dolny Żabinęta
1906,Kręta Łęgno
1907,Kręta Czernanka
1908,Kręta Odrisko
1909,Mały Sosnęta
1910,Piaszczysta Żabinnik
1911,Wielka Czernnica
1912,Pusta Baranów
1913,Czarny Sosnęta
1914,Miła Ropnik
1915,Wilcza Piaskin
1916,Nowy Grabek
1917,Wielka Strumnik
1918,Wysoka Wilkcze
1919,Cichy Żabinin
1920,Kręta Zawadek
1921,Gliniana Łęgno
1922,Szeroka Piaskanka
1923,Leśna Korytyce
1924,Sucha Skała
1925,Wielki Brzozówka
1926,Wesoła Kamienin
1927,Ostra Białyce
1928,Cisów
1929,Górny Dolina
1930,Pusta Białek
1931,Dolny Topolnica
1932,Szeroka Topolanka
1933,Stary Piaskowo
1934,Wysoka Krzywyce
1935,Mały Kamiennica
1936,Mały Piaskyce
1937,Stary Lisęta
1938,Zimna Kamiennik
1939,Górny Krzywówka
1940,Stary Dębnowo
1941,Ostra Odrice
1942,Stara Topolcze
1943,Wielka Strumanka
1944,Twarda Ropówka
1945,Wielka Łączki
1946,Wydłużona Dębnówka
1947,Słoneczna Stawówka
1948,Górny Czernnik
1949,Gliniana Bór
1950,Radosna Ropice
1951,Dolny Piaskanka
1952,Czerwona Sosnowo
1953,Radosna Wilkin
1954,Spokojna Czernanka
1955,Gładka Ropno
1956,Krzywa Borkowo
1957,Słoneczna Miechyce
1958,Ciepła Sosnówka
1959,Wielki Krzywisko
1960,Zielona Łęgów
1961,Sucha Ropyce
1962,Błękitna Zawadnik
1963,Czarny Wierzchcze
1964,Złota Grabek
1965,Błękitna Grabyce
1966,Zimna Krzywice
1967,Wielki Złotów
1968,Dolny Jary
1969,Nowa Łomża
1970,Mała Wadowice
1971,Mokra Modrzew
1972,Krzywa Zdrój
1973,Zimna Czernyce
1974,Mały Dębnanka
1975,Nowa Borknica
1976,Czarna Strumyce
1977,Błękitna Łęgnik
1978,Bagnista Strumówka
1979,Nowa Stawcze
1980,Mętna Odrnica
1981,Spokojna Żabinin
1982,Pusta Łęganka
1983,Gliniana Kamiennik
1984,Gliniana Miechówka
1985,Kręta Ropno
1986,Krzywa Brzoznik
1987,Ostra Żabinnica
1988,Cicha Wierzchnica
1989,Górna Lisisko
1990,Sucha Czernnica
1991,Pusta Krosno
1992,Zielona Odrisko
1993,Krzywa Brzozowo
1994,Mętna Wilkice
1995,Zielony Strumno
1996,Stary Wilkek
1997,Wielki Łęgów
1998,Wysoka Sosnów
1999,Zielona Głęboczek
2000,Zielona Dębnice
2001,Zielony Odrice
2002,Ostra Brzozyce
2003,Mały Strumice
2004,Wielka Korytek
2005,Słoneczna Zdrój
2006,Ostra Łęgek
2007,Wielki Topolowo
2008,Wielki Kamień
2009,Leśna Wilkęta
2010,Zimna Kobylnik
2011,Szeroka Piaskcze
2012,Żabinno
2013,Mały Zawadanka
2014,Radosna Głogów
2015,Szeroka Korytęta
2016,Wysoka Topolek
2017,Spokojna Piaskin
2018,Słoneczna Zawadin
2019,Twarda Korytice
2020,Stary Odrnica
2021,Wydłużona Krzywnica
2022,Pusta Topolęta
2023,Słoneczna Grabin
2024,Mokra Sosnnik
2025,Słoneczna Łęgęta
2026,Mętna Wilkno
2027,Czerwona Topolyce
2028,Zielony Topolin
2029,Sucha Kobylanka
2030,Spokojna Skrzynka
2031,Krzywa Zawadek
2032,Gliniana Dębnanka
2033,Mętna Złotno
2034,Mała Odrówka
2035,Wydłużona Brzeg
2036,Ciepła Stawice
2037,Szeroka Czernowo
2038,Błękitna Brzozyce
2039,Stary Rudisko
2040,Górna Strumisko
2041,Miła Wilkcze
2042,Czerwona Zawadisko
2043,Wilcza Stawęta
2044,Sucha Lisowo
2045,Zielona Piaskice
2046,Zielony Wierzchów
2047,Wielka Rudin
2048,Czerwona Brzeg
2049,Błękitna Sosnyce
2050,Czarna Korytno
2051,Wesoła Dębnin
2052,Cicha Borkek
2053,Górna Białek
2054,Wielka Wierzchin
2055,Leśna Korytnik
2056,Mokra Łąka
2057,Twarda Łęgnik
2058,Górny Lisanka
2059,Cichy Korytcze
2060,Mała Czernanka
2061,Mętna Rudyce
2062,Dolna Rudówka
2063,Czarny Łęgnica
2064,Biała Topolnica
2065,Ciepła Topolów
2066,Nowy Wierzchcze
2067,Biała Lisek
2068,Cichy Dębnnik
2069,Wesoła Wierzchów
2070,Radosna Odręta
2071,Wydłużona Wierzchcze
2072,Leśna Kamienno
2073,Biała Kobylnica
2074,Czarny Stawanka
2075,Pusta Wierzchisko
2076,Zielony Lisanka
2077,Pusta Radom
2078,Mętna Strumyce
2079,Twarda Korytcze
2080,Gliniana Topolnik
2081,Złota Wierzchisko
2082,Czarny Białnica
2083,Wydłużona Kobylnica
2084,Mokra Lisisko
2085,Wydłużona Zagórze
2086,Mokra Rudyce
2087,Mały Sosnin
2088,Mały Odrnik
2089,Szeroka Strumisko
2090,Szeroka Smugi
2091,Wysoka Miechówka
2092,Gładka Sosnowiec
2093,Dolna Żuławy
2094,Czerwona Stróże
2095,Ostra Białanka
2096,Krzywa Stawisko
2097,Nowa Knieja
2098,Nowa Dębnek
2099,Górny Sosnów
2100,Wilcza Odrek
2101,Ciepła Ropęta
2102,Zimna Grabowo
2103,Piaszczysta Wilków
2104,Mętna Żabinno
2105,Gładka Kobylęta
2106,Radosna Ropin
2107,Zielona Strumowo
2108,Sucha Piaskęta
2109,Zielony Rudno
2110,Mały Korytnica
2111,Miła Białno
2112,Dolna Odrówka
2113,Spokojna Odręta
2114,Cicha Olszówka
2115,Dolny Sosnów
2116,Ciepła Odrek
2117,Czerwona Złotowo
2118,Gładka Lisice
2119,Krzywa Las
2120,Zielona Kamienno
2121,Cichy Żabinno
2122,Cichy Miechowo
2123,Zimna Lisisko
2124,Wielka Smugi
2125,Wydłużona Dębnnik
2126,Bagnista Korytanka
2127,Zimna Sosnanka
2128,Stary Złotówka
2129,Grabek
2130,Szeroka Piasków
2131,Mokra Sosnice
2132,Słoneczna Topolnik
2133,Ciepła Sosnęta
2134,Wysoka Ropisko
2135,Górna Lisów
2136,Wilcza Zawadice
2137,Wysoka Czernek
2138,Ciepła Łęgyce
2139,Czarna Złotisko
2140,Błękitna Zawadęta
2141,Leśna Borkówka
2142,Gliniana Błonie
2143,Zielony Korytek
2144,Cicha Struga
2145,Bagnista Krzywęta
2146,Czarny Źródło
2147,Miła Krzywowo
2148,Dolna Odrek
2149,Ostra Zawadnica
2150,Wielka Korytyce
2151,Radosna Borkówka
2152,Radosna Białno
2153,Złota Dębnek
2154,Cicha Miechice
2155,Radosna Krzywcze
2156,Nowy Sosnów
2157,Biała Złotnik
2158,Gliniana Żabinice
2159,Spokojna Żabinek
2160,Sucha Białanka
2161,Radosna Zawadice
2162,Wielka Sosnnik
2163,Radosna Zawadisko
2164,Zielona Żabinin
2165,Gliniana Dębncze
2166,Cichy Korytin
2167,Zielony Korytęta
2168,Nowy Złotnica
2169,Dolny Żabinyce
2170,Ciepła Lisanka
2171,Czerwona Miechyce
2172,Wilcza Czernek
2173,Błękitna Struga
2174,Dolna Dębnanka
2175,Mała Miechęta
2176,Pusta Wilkisko
2177,Grabów
2178,Miła Sosnęta
2179,Spokojna Piasków
2180,Nowy Stawyce
2181,Radosna Wierzchęta
2182,Cichy Borkęta
2183,Gliniana Piaskówka
2184,Nowy Piaskice
2185,Szeroka Kamiencze
2186,Dolny Czernice
2187,Zielona Kobylice
2188,Dolna Stawówka
2189,Wesoła Krzywówka
2190,Zielony Lisisko
2191,Czarna Złotek
2192,Ropin
2193,Twarda Żabinnica
2194,Zielony Korytów
2195,Twarda Piasknica
2196,Wielki Radom
2197,Nowa Białnica
2198,Nowy Brzeźno
2199,Biała Krzywówka
2200,Ciepła Borknica
2201,Górna Strumyce
2202,Nowa Złotcze
2203,Górna Grabcze
2204,Gliniana Zawadyce
2205,Nowy Ropcze
2206,Gładka Zawadice
2207,Wilcza Złotno
